fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:24104	ACY3	ZFIN:ZDB-GENE-040718-37	acy3.2	Yes	Yes	5	10
HGNC:179	ACYP1	ZFIN:ZDB-GENE-050309-125	acyp1	No	Yes	1	10
HGNC:179	ACYP1	ZFIN:ZDB-GENE-130530-886	acyp2	Yes	No	3	10
HGNC:180	ACYP2	ZFIN:ZDB-GENE-130530-886	acyp2	Yes	Yes	7	10
HGNC:186	ADA	ZFIN:ZDB-GENE-040718-393	ada	Yes	Yes	9	10
HGNC:1839	ADA2	ZFIN:ZDB-GENE-030902-4	ada2a	Yes	Yes	10	10
HGNC:1839	ADA2	ZFIN:ZDB-GENE-041210-77	ada2b	Yes	Yes	10	10
HGNC:30713	ADAD1	ZFIN:ZDB-GENE-030131-6285	adad1	Yes	Yes	10	10
HGNC:30714	ADAD2	ZFIN:ZDB-GENE-130530-788	adad2	Yes	Yes	10	10
HGNC:31853	ADAL	ZFIN:ZDB-GENE-050913-145	adal	Yes	Yes	10	10
HGNC:188	ADAM10	ZFIN:ZDB-GENE-040917-2	adam10a	Yes	Yes	10	10
HGNC:188	ADAM10	ZFIN:ZDB-GENE-071115-1	adam10b	Yes_Adjusted	Yes	6	10
HGNC:189	ADAM11	ZFIN:ZDB-GENE-070808-3	adam11	Yes	Yes	10	10
HGNC:190	ADAM12	ZFIN:ZDB-GENE-070809-1	adam12b	Yes	Yes	10	10
HGNC:193	ADAM15	ZFIN:ZDB-GENE-070809-4	adam15	Yes	Yes	9	10
HGNC:195	ADAM17	ZFIN:ZDB-GENE-030131-2862	adam17a	No	Yes	6	10
HGNC:195	ADAM17	ZFIN:ZDB-GENE-041001-199	adam17b	Yes	Yes	10	10
HGNC:197	ADAM19	ZFIN:ZDB-GENE-070813-1	adam19a	No	No	1	10
HGNC:197	ADAM19	ZFIN:ZDB-GENE-070705-541	adam19b	Yes	Yes	10	10
HGNC:201	ADAM22	ZFIN:ZDB-GENE-070810-1	adam22	Yes	Yes	10	10
HGNC:202	ADAM23	ZFIN:ZDB-GENE-070810-2	adam23a	Yes	Yes	10	10
HGNC:206	ADAM28	ZFIN:ZDB-GENE-060929-532	adam28	Yes	Yes	10	10
HGNC:15478	ADAM33	ZFIN:ZDB-GENE-070813-1	adam19a	Yes	Yes	3	10
HGNC:214	ADAM7	ZFIN:ZDB-GENE-060929-532	adam28	Yes	No	3	10
HGNC:215	ADAM8	ZFIN:ZDB-GENE-030616-622	adam8a	Yes	Yes	10	10
HGNC:215	ADAM8	ZFIN:ZDB-GENE-070808-1	adam8b	Yes	Yes	10	10
HGNC:216	ADAM9	ZFIN:ZDB-GENE-040912-127	adam9	Yes	Yes	10	10
HGNC:16299	ADAMDEC1	ZFIN:ZDB-GENE-060929-532	adam28	Yes	No	3	10
HGNC:217	ADAMTS1	ZFIN:ZDB-GENE-070814-1	adamts1	Yes	Yes	10	10
HGNC:13201	ADAMTS10	ZFIN:ZDB-GENE-081104-414	adamts10	Yes	Yes	10	10
HGNC:14605	ADAMTS12	ZFIN:ZDB-GENE-070705-471	adamts12	Yes	Yes	10	10
HGNC:1366	ADAMTS13	ZFIN:ZDB-GENE-070814-7	adamts13	Yes	Yes	10	10
HGNC:16305	ADAMTS15	ZFIN:ZDB-GENE-060526-203	adamts15a	Yes	Yes	10	10
HGNC:17109	ADAMTS17	ZFIN:ZDB-GENE-121030-7	adamts17	Yes	Yes	10	10
HGNC:17110	ADAMTS18	ZFIN:ZDB-GENE-070815-1	adamts18	Yes	Yes	10	10
HGNC:218	ADAMTS2	ZFIN:ZDB-GENE-070816-3	adamts2a	Yes	Yes	10	10
HGNC:218	ADAMTS2	ZFIN:ZDB-GENE-141216-146	adamts2b	No	Yes	3	10
HGNC:219	ADAMTS3	ZFIN:ZDB-GENE-110223-1	adamts3	Yes	Yes	10	10
HGNC:222	ADAMTS6	ZFIN:ZDB-GENE-091113-9	adamts6	Yes	Yes	10	10
HGNC:224	ADAMTS8	ZFIN:ZDB-GENE-060526-202	adamts8a	No	Yes	4	10
HGNC:13202	ADAMTS9	ZFIN:ZDB-GENE-070814-6	adamts9	Yes	Yes	10	10
HGNC:14631	ADAMTSL2	ZFIN:ZDB-GENE-070705-558	adamtsl2	Yes	Yes	4	10
HGNC:14631	ADAMTSL2	ZFIN:ZDB-GENE-070912-265	si:ch211-267e7.3	No	Yes	3	10
HGNC:14633	ADAMTSL3	ZFIN:ZDB-GENE-121030-8	adamtsl3	Yes	Yes	9	10
HGNC:19706	ADAMTSL4	ZFIN:ZDB-GENE-070815-2	adamtsl4	Yes	Yes	9	10
HGNC:27912	ADAMTSL5	ZFIN:ZDB-GENE-161017-76	adamtsl5	Yes	Yes	10	10
HGNC:16486	ADAP1	ZFIN:ZDB-GENE-040718-470	zgc:92360	Yes	Yes	4	10
HGNC:16487	ADAP2	ZFIN:ZDB-GENE-070912-21	adap2	Yes	Yes	8	10
HGNC:225	ADAR	ZFIN:ZDB-GENE-000616-5	adar	Yes	Yes	10	10
HGNC:226	ADARB1	ZFIN:ZDB-GENE-000627-2	adarb1a	Yes_Adjusted	Yes	8	10
HGNC:226	ADARB1	ZFIN:ZDB-GENE-030219-15	adarb1b	Yes	Yes	10	10
HGNC:227	ADARB2	ZFIN:ZDB-GENE-060503-160	adarb2	Yes	Yes	10	10
HGNC:228	ADAT1	ZFIN:ZDB-GENE-070410-64	adat1	Yes	Yes	10	10
HGNC:21172	ADAT2	ZFIN:ZDB-GENE-041014-360	adat2	Yes	Yes	10	10
HGNC:25151	ADAT3	ZFIN:ZDB-GENE-030616-531	adat3	Yes	Yes	10	10
HGNC:19038	ADCK1	ZFIN:ZDB-GENE-080401-5	adck1	Yes	Yes	10	10
HGNC:19039	ADCK2	ZFIN:ZDB-GENE-131121-369	adck2	Yes	Yes	9	10
HGNC:21738	ADCK5	ZFIN:ZDB-GENE-081104-149	adck5	Yes	Yes	10	10
HGNC:232	ADCY1	ZFIN:ZDB-GENE-070705-302	adcy1a	Yes	Yes	9	10
HGNC:232	ADCY1	ZFIN:ZDB-GENE-100805-1	adcy1b	Yes_Adjusted	Yes	6	10
HGNC:233	ADCY2	ZFIN:ZDB-GENE-061109-1	adcy2a	Yes	Yes	10	10
HGNC:233	ADCY2	ZFIN:ZDB-GENE-060503-69	adcy2b	Yes_Adjusted	Yes	7	10
HGNC:234	ADCY3	ZFIN:ZDB-GENE-111027-6	adcy3a	Yes	Yes	10	10
HGNC:234	ADCY3	ZFIN:ZDB-GENE-041014-276	adcy3b	Yes_Adjusted	Yes	5	10
HGNC:236	ADCY5	ZFIN:ZDB-GENE-081104-470	adcy5	Yes	Yes	10	10
HGNC:237	ADCY6	ZFIN:ZDB-GENE-060221-1	adcy6a	Yes	Yes	10	10
HGNC:237	ADCY6	ZFIN:ZDB-GENE-090127-2	adcy6b	Yes	Yes	10	10
HGNC:238	ADCY7	ZFIN:ZDB-GENE-040713-1	adcy7	Yes	Yes	6	10
HGNC:239	ADCY8	ZFIN:ZDB-GENE-070912-197	adcy8	Yes	Yes	10	10
HGNC:240	ADCY9	ZFIN:ZDB-GENE-050208-455	adcy9	Yes	Yes	10	10
HGNC:241	ADCYAP1	ZFIN:ZDB-GENE-020809-4	adcyap1a	Yes_Adjusted	Yes	8	10
HGNC:241	ADCYAP1	ZFIN:ZDB-GENE-041010-89	adcyap1b	Yes	Yes	10	10
HGNC:242	ADCYAP1R1	ZFIN:ZDB-GENE-050315-1	adcyap1r1a	Yes	Yes	8	10
HGNC:242	ADCYAP1R1	ZFIN:ZDB-GENE-110127-1	adcyap1r1b	Yes	Yes	8	10
HGNC:243	ADD1	ZFIN:ZDB-GENE-030909-2	add1	Yes	Yes	10	10
HGNC:244	ADD2	ZFIN:ZDB-GENE-080718-4	add2	Yes	Yes	9	10
HGNC:245	ADD3	ZFIN:ZDB-GENE-030131-2721	add3a	Yes	Yes	10	10
HGNC:245	ADD3	ZFIN:ZDB-GENE-080718-6	add3b	Yes_Adjusted	Yes	4	10
HGNC:21212	ADGB	ZFIN:ZDB-GENE-041001-205	adgb	Yes	Yes	10	10
HGNC:13838	ADGRA1	ZFIN:ZDB-GENE-130603-101	adgra1a	Yes	Yes	9	10
HGNC:17849	ADGRA2	ZFIN:ZDB-GENE-081104-363	adgra2	Yes	Yes	10	10
HGNC:13839	ADGRA3	ZFIN:ZDB-GENE-131003-2	adgra3	Yes	Yes	10	10
HGNC:943	ADGRB1	ZFIN:ZDB-GENE-060607-12	adgrb1a	Yes	Yes	10	10
HGNC:943	ADGRB1	ZFIN:ZDB-GENE-081031-45	adgrb1b	No	Yes	4	10
HGNC:944	ADGRB2	ZFIN:ZDB-GENE-060503-573	adgrb2	Yes	Yes	4	10
HGNC:945	ADGRB3	ZFIN:ZDB-GENE-070424-99	adgrb3	Yes	Yes	4	10
HGNC:19893	ADGRD1	ZFIN:ZDB-GENE-041212-24	adgrd1	Yes	Yes	6	10
HGNC:18651	ADGRD2	ZFIN:ZDB-GENE-081104-190	adgrd2	Yes	Yes	10	10
HGNC:3337	ADGRE2	ZFIN:ZDB-GENE-121214-277	adgre5b.2	No	Yes	4	10
HGNC:3337	ADGRE2	ZFIN:ZDB-GENE-121214-275	adgre5b.3	Yes	No	6	10
HGNC:19240	ADGRE4P	ZFIN:ZDB-GENE-121214-45	adgre7	Yes	Yes	2	10
HGNC:1711	ADGRE5	ZFIN:ZDB-GENE-121214-277	adgre5b.2	No	Yes	4	10
HGNC:1711	ADGRE5	ZFIN:ZDB-GENE-121214-275	adgre5b.3	Yes	Yes	7	10
HGNC:18990	ADGRF1	ZFIN:ZDB-GENE-121214-165	adgrf11	No	Yes	5	10
HGNC:18990	ADGRF1	ZFIN:ZDB-GENE-041001-212	adgrf6	Yes	Yes	6	10
HGNC:18990	ADGRF1	ZFIN:ZDB-GENE-041001-214	adgrf7	No	Yes	5	10
HGNC:18991	ADGRF2P	ZFIN:ZDB-GENE-041001-214	adgrf7	Yes	No	4	10
HGNC:18989	ADGRF3	ZFIN:ZDB-GENE-131121-607	adgrf3a	Yes	Yes	6	10
HGNC:18989	ADGRF3	ZFIN:ZDB-GENE-041001-207	adgrf3b	No	Yes	5	10
HGNC:19011	ADGRF4	ZFIN:ZDB-GENE-041001-214	adgrf7	Yes	No	4	10
HGNC:19030	ADGRF5	ZFIN:ZDB-GENE-130531-41	adgrf8	Yes	Yes	6	10
HGNC:4512	ADGRG1	ZFIN:ZDB-GENE-030131-3671	adgrg1	Yes	Yes	3	10
HGNC:4516	ADGRG2	ZFIN:ZDB-GENE-140106-206	adgrg2a	Yes	Yes	7	10
HGNC:13728	ADGRG3	ZFIN:ZDB-GENE-140106-110	adgrg3	Yes	Yes	7	10
HGNC:18992	ADGRG4	ZFIN:ZDB-GENE-121129-2	adgrg4a	Yes	Yes	7	10
HGNC:19010	ADGRG5	ZFIN:ZDB-GENE-140106-110	adgrg3	Yes	No	3	10
HGNC:13841	ADGRG6	ZFIN:ZDB-GENE-041014-357	adgrg6	Yes	Yes	10	10
HGNC:19241	ADGRG7	ZFIN:ZDB-GENE-060503-894	adgrg7.1	No	Yes	3	10
HGNC:19241	ADGRG7	ZFIN:ZDB-GENE-060503-46	adgrg7.2	Yes	Yes	6	10
HGNC:20973	ADGRL1	ZFIN:ZDB-GENE-130116-2	adgrl1.1	No	Yes	1	10
HGNC:20973	ADGRL1	ZFIN:ZDB-GENE-131127-267	adgrl1a	Yes	Yes	9	10
HGNC:18582	ADGRL2	ZFIN:ZDB-GENE-000607-49	adgrl2a	Yes	Yes	9	10
HGNC:18582	ADGRL2	ZFIN:ZDB-GENE-130116-4	adgrl2b.1	No	Yes	3	10
HGNC:20974	ADGRL3	ZFIN:ZDB-GENE-030131-7856	adgrl3.1	Yes	Yes	6	10
HGNC:20822	ADGRL4	ZFIN:ZDB-GENE-040426-2689	adgrl4	Yes	Yes	10	10
HGNC:17416	ADGRV1	ZFIN:ZDB-GENE-040624-6	adgrv1	Yes	Yes	10	10
HGNC:249	ADH1A	ZFIN:ZDB-GENE-040426-1165	adh5l	Yes	Yes	3	10
HGNC:249	ADH1A	ZFIN:ZDB-GENE-030529-3	adh8a	Yes	Yes	3	10
HGNC:249	ADH1A	ZFIN:ZDB-GENE-030529-2	adh8b	Yes	Yes	3	10
HGNC:249	ADH1A	ZFIN:ZDB-GENE-040426-1910	zgc:77938	Yes	Yes	3	10
HGNC:250	ADH1B	ZFIN:ZDB-GENE-040426-1165	adh5l	Yes	Yes	3	10
HGNC:250	ADH1B	ZFIN:ZDB-GENE-030529-3	adh8a	Yes	Yes	3	10
HGNC:250	ADH1B	ZFIN:ZDB-GENE-030529-2	adh8b	Yes	Yes	3	10
HGNC:250	ADH1B	ZFIN:ZDB-GENE-040426-1910	zgc:77938	Yes	Yes	3	10
HGNC:251	ADH1C	ZFIN:ZDB-GENE-040426-1165	adh5l	Yes	Yes	3	10
HGNC:251	ADH1C	ZFIN:ZDB-GENE-030529-3	adh8a	Yes	Yes	3	10
HGNC:251	ADH1C	ZFIN:ZDB-GENE-030529-2	adh8b	Yes	Yes	3	10
HGNC:251	ADH1C	ZFIN:ZDB-GENE-040426-1910	zgc:77938	Yes	Yes	3	10
HGNC:252	ADH4	ZFIN:ZDB-GENE-040426-1165	adh5l	Yes	Yes	3	10
HGNC:252	ADH4	ZFIN:ZDB-GENE-030529-3	adh8a	Yes	Yes	3	10
HGNC:252	ADH4	ZFIN:ZDB-GENE-030529-2	adh8b	Yes	Yes	3	10
HGNC:252	ADH4	ZFIN:ZDB-GENE-040426-1910	zgc:77938	Yes	Yes	3	10
HGNC:253	ADH5	ZFIN:ZDB-GENE-011003-1	adh5	Yes	Yes	9	10
HGNC:255	ADH6	ZFIN:ZDB-GENE-040426-1165	adh5l	Yes	Yes	3	10
HGNC:255	ADH6	ZFIN:ZDB-GENE-030529-3	adh8a	Yes	Yes	3	10
HGNC:255	ADH6	ZFIN:ZDB-GENE-030529-2	adh8b	Yes	Yes	3	10
HGNC:255	ADH6	ZFIN:ZDB-GENE-040426-1910	zgc:77938	Yes	Yes	3	10
HGNC:256	ADH7	ZFIN:ZDB-GENE-040426-1165	adh5l	Yes	Yes	3	10
HGNC:256	ADH7	ZFIN:ZDB-GENE-030529-3	adh8a	Yes	Yes	3	10
HGNC:256	ADH7	ZFIN:ZDB-GENE-030529-2	adh8b	Yes	Yes	3	10
HGNC:256	ADH7	ZFIN:ZDB-GENE-040426-1910	zgc:77938	Yes	Yes	3	10
HGNC:16354	ADHFE1	ZFIN:ZDB-GENE-040426-2070	adhfe1	Yes	Yes	10	10
HGNC:30576	ADI1	ZFIN:ZDB-GENE-030131-2799	adi1	Yes	Yes	10	10
HGNC:13633	ADIPOQ	ZFIN:ZDB-GENE-080423-2	adipoqa	Yes_Adjusted	Yes	4	10
HGNC:13633	ADIPOQ	ZFIN:ZDB-GENE-060825-220	adipoqb	Yes	Yes	10	10
HGNC:24040	ADIPOR1	ZFIN:ZDB-GENE-040718-169	adipor1a	Yes	Yes	9	10
HGNC:24040	ADIPOR1	ZFIN:ZDB-GENE-040426-2896	adipor1b	No	Yes	5	10
HGNC:24041	ADIPOR2	ZFIN:ZDB-GENE-041210-60	adipor2	Yes	Yes	10	10
HGNC:15873	ADISSP	ZFIN:ZDB-GENE-141212-230	adissp	No	Yes	4	10
HGNC:15873	ADISSP	ZFIN:ZDB-GENE-160114-78	si:ch211-74f19.2	Yes	Yes	9	10
HGNC:257	ADK	ZFIN:ZDB-GENE-030425-3	adka	Yes	Yes	8	10
HGNC:257	ADK	ZFIN:ZDB-GENE-030131-948	adkb	Yes_Adjusted	Yes	7	10
HGNC:259	ADM	ZFIN:ZDB-GENE-120221-5	adma	Yes	Yes	10	10
HGNC:259	ADM	ZFIN:ZDB-GENE-120221-6	admb	Yes_Adjusted	Yes	5	10
HGNC:28898	ADM2	ZFIN:ZDB-GENE-041210-100	adm2a	Yes	Yes	9	10
HGNC:28898	ADM2	ZFIN:ZDB-GENE-081104-279	adm2b	Yes_Adjusted	Yes	8	10
HGNC:15766	ADNP	ZFIN:ZDB-GENE-061215-112	adnpa	No	Yes	3	10
HGNC:15766	ADNP	ZFIN:ZDB-GENE-030131-6385	adnpb	Yes	Yes	10	10
HGNC:23803	ADNP2	ZFIN:ZDB-GENE-040914-55	adnp2a	Yes	Yes	9	10
HGNC:23803	ADNP2	ZFIN:ZDB-GENE-030131-5930	adnp2b	Yes	Yes	9	10
HGNC:23506	ADO	ZFIN:ZDB-GENE-041212-62	adoa	No	Yes	9	10
HGNC:23506	ADO	ZFIN:ZDB-GENE-040426-2267	adob	Yes	Yes	10	10
HGNC:262	ADORA1	ZFIN:ZDB-GENE-081105-156	adora1b	Yes	Yes	10	10
HGNC:263	ADORA2A	ZFIN:ZDB-GENE-080723-28	adora2aa	Yes	Yes	10	10
HGNC:263	ADORA2A	ZFIN:ZDB-GENE-081022-41	adora2ab	No	Yes	1	10
HGNC:264	ADORA2B	ZFIN:ZDB-GENE-060511-1	adora2b	Yes	Yes	10	10
HGNC:268	ADORA3	ZFIN:ZDB-GENE-131127-239	adora4a	Yes	Yes	3	10
HGNC:25250	ADPGK	ZFIN:ZDB-GENE-061103-421	adpgk	Yes	Yes	10	10
HGNC:269	ADPRH	ZFIN:ZDB-GENE-040801-190	adprh	Yes	Yes	7	10
HGNC:21303	ADPRHL1	ZFIN:ZDB-GENE-041010-126	adprhl1	Yes	Yes	10	10
HGNC:30925	ADPRM	ZFIN:ZDB-GENE-040426-1406	adprm	Yes	Yes	10	10
HGNC:21304	ADPRS	ZFIN:ZDB-GENE-040912-85	adprs	Yes	Yes	10	10
HGNC:277	ADRA1A	ZFIN:ZDB-GENE-030131-2831	adra1aa	Yes	Yes	10	10
HGNC:277	ADRA1A	ZFIN:ZDB-GENE-060503-384	adra1ab	Yes_Adjusted	Yes	4	10
HGNC:278	ADRA1B	ZFIN:ZDB-GENE-120510-1	adra1ba	Yes	Yes	10	10
HGNC:278	ADRA1B	ZFIN:ZDB-GENE-041114-51	adra1bb	Yes_Adjusted	Yes	9	10
HGNC:280	ADRA1D	ZFIN:ZDB-GENE-090312-203	adra1d	Yes	Yes	9	10
HGNC:281	ADRA2A	ZFIN:ZDB-GENE-021010-1	adra2a	Yes	Yes	10	10
HGNC:282	ADRA2B	ZFIN:ZDB-GENE-021010-2	adra2b	Yes	Yes	9	10
HGNC:283	ADRA2C	ZFIN:ZDB-GENE-021010-3	adra2c	Yes	Yes	9	10
HGNC:285	ADRB1	ZFIN:ZDB-GENE-081022-145	adrb1	Yes	Yes	9	10
HGNC:286	ADRB2	ZFIN:ZDB-GENE-100414-3	adrb2a	Yes	Yes	10	10
HGNC:286	ADRB2	ZFIN:ZDB-GENE-070410-32	adrb2b	No	Yes	8	10
HGNC:288	ADRB3	ZFIN:ZDB-GENE-080917-21	adrb3a	Yes	Yes	6	10
HGNC:288	ADRB3	ZFIN:ZDB-GENE-081022-154	adrb3b	Yes_Adjusted	Yes	5	10
HGNC:15759	ADRM1	ZFIN:ZDB-GENE-040426-905	adrm1	Yes	Yes	10	10
HGNC:291	ADSL	ZFIN:ZDB-GENE-030131-6363	adsl	Yes	Yes	10	10
HGNC:20093	ADSS1	ZFIN:ZDB-GENE-040516-18	adss1	Yes	Yes	9	10
HGNC:292	ADSS2	ZFIN:ZDB-GENE-050417-337	adss2	Yes	Yes	9	10
HGNC:292	ADSS2	ZFIN:ZDB-GENE-020419-28	adssl	Yes_Adjusted	Yes	2	10
HGNC:21214	ADTRP	ZFIN:ZDB-GENE-050417-220	adtrp1	No	Yes	3	10
HGNC:303	AEBP1	ZFIN:ZDB-GENE-030131-2390	aebp1a	Yes	Yes	9	10
HGNC:303	AEBP1	ZFIN:ZDB-GENE-030131-8546	aebp1b	No	Yes	7	10
HGNC:24051	AEBP2	ZFIN:ZDB-GENE-040426-2885	aebp2	Yes	Yes	9	10
HGNC:24017	AFAP1	ZFIN:ZDB-GENE-100316-6	afap1	Yes	Yes	10	10
HGNC:26714	AFAP1L1	ZFIN:ZDB-GENE-050913-76	afap1l1a	Yes	Yes	10	10
HGNC:26714	AFAP1L1	ZFIN:ZDB-GENE-061013-428	afap1l1b	Yes	Yes	10	10
HGNC:25901	AFAP1L2	ZFIN:ZDB-GENE-100318-1	afap1l2	Yes	Yes	10	10
HGNC:7137	AFDN	ZFIN:ZDB-GENE-050419-52	afdna	Yes	Yes	10	10
HGNC:7135	AFF1	ZFIN:ZDB-GENE-110228-2	aff1	Yes	Yes	1	10
HGNC:3776	AFF2	ZFIN:ZDB-GENE-110411-190	aff2	Yes	Yes	9	10
HGNC:6473	AFF3	ZFIN:ZDB-GENE-030219-193	aff3	Yes	Yes	4	10
HGNC:17869	AFF4	ZFIN:ZDB-GENE-100910-5	aff4	Yes	Yes	10	10
HGNC:16411	AFG1L	ZFIN:ZDB-GENE-091006-2	afg1la	Yes	Yes	10	10
HGNC:16411	AFG1L	ZFIN:ZDB-GENE-041014-178	afg1lb	Yes_Adjusted	Yes	4	10
HGNC:18119	AFG2A	ZFIN:ZDB-GENE-111026-1	afg2a	Yes	Yes	1	10
HGNC:28762	AFG2B	ZFIN:ZDB-GENE-060929-204	afg2b	Yes	Yes	10	10
HGNC:315	AFG3L2	ZFIN:ZDB-GENE-070912-46	afg3l2	Yes	Yes	10	10
HGNC:20910	AFMID	ZFIN:ZDB-GENE-050417-166	afmid	Yes	Yes	9	10
HGNC:25951	AFTPH	ZFIN:ZDB-GENE-030131-1437	aftpha	Yes	Yes	9	10
HGNC:25951	AFTPH	ZFIN:ZDB-GENE-060503-388	aftphb	Yes_Adjusted	Yes	6	10
HGNC:318	AGA	ZFIN:ZDB-GENE-040426-2311	aga	Yes	Yes	10	10
HGNC:16922	AGAP1	ZFIN:ZDB-GENE-130405-1	agap1	Yes	Yes	10	10
HGNC:29421	AGAP11	ZFIN:ZDB-GENE-130405-1	agap1	Yes	No	3	10
HGNC:16921	AGAP2	ZFIN:ZDB-GENE-061103-343	agap2	Yes	Yes	6	10
HGNC:16923	AGAP3	ZFIN:ZDB-GENE-110927-1	agap3	Yes	Yes	10	10
HGNC:23459	AGAP4	ZFIN:ZDB-GENE-130405-1	agap1	Yes	No	3	10
HGNC:23467	AGAP5	ZFIN:ZDB-GENE-130405-1	agap1	Yes	No	3	10
HGNC:23466	AGAP6	ZFIN:ZDB-GENE-130405-1	agap1	Yes	No	3	10
HGNC:23465	AGAP7P	ZFIN:ZDB-GENE-130405-1	agap1	Yes	No	3	10
HGNC:23463	AGAP9	ZFIN:ZDB-GENE-130405-1	agap1	Yes	No	3	10
HGNC:26296	AGBL2	ZFIN:ZDB-GENE-070719-6	agbl2	Yes	Yes	10	10
HGNC:25892	AGBL4	ZFIN:ZDB-GENE-081104-437	agbl4	Yes	Yes	5	10
HGNC:26147	AGBL5	ZFIN:ZDB-GENE-040822-29	agbl5	Yes	Yes	10	10
HGNC:5175	AGFG1	ZFIN:ZDB-GENE-030131-5808	agfg1a	Yes	Yes	9	10
HGNC:5175	AGFG1	ZFIN:ZDB-GENE-040426-1520	agfg1b	Yes_Adjusted	Yes	5	10
HGNC:5177	AGFG2	ZFIN:ZDB-GENE-050913-119	agfg2	Yes	Yes	4	10
HGNC:24684	AGGF1	ZFIN:ZDB-GENE-060929-836	aggf1	Yes	Yes	10	10
HGNC:21869	AGK	ZFIN:ZDB-GENE-030131-6202	agk	Yes	Yes	10	10
HGNC:321	AGL	ZFIN:ZDB-GENE-071004-6	agla	Yes	Yes	10	10
HGNC:321	AGL	ZFIN:ZDB-GENE-050309-54	aglb	Yes_Adjusted	Yes	5	10
HGNC:18407	AGMAT	ZFIN:ZDB-GENE-060929-696	agmat	Yes	Yes	10	10
HGNC:33784	AGMO	ZFIN:ZDB-GENE-040426-2207	agmo	Yes	Yes	10	10
HGNC:3262	AGO1	ZFIN:ZDB-GENE-110606-3	ago1	Yes	Yes	10	10
HGNC:3263	AGO2	ZFIN:ZDB-GENE-110606-6	ago2	Yes	Yes	10	10
HGNC:18421	AGO3	ZFIN:ZDB-GENE-051107-16	ago3a	Yes	Yes	10	10
HGNC:18421	AGO3	ZFIN:ZDB-GENE-060503-452	ago3b	No	Yes	4	10
HGNC:18424	AGO4	ZFIN:ZDB-GENE-030131-5357	ago4	Yes	Yes	10	10
HGNC:324	AGPAT1	ZFIN:ZDB-GENE-061103-541	agpat2	Yes	Yes	7	10
HGNC:325	AGPAT2	ZFIN:ZDB-GENE-061103-541	agpat2	Yes	No	4	10
HGNC:326	AGPAT3	ZFIN:ZDB-GENE-040426-2765	agpat3	Yes	Yes	10	10
HGNC:20885	AGPAT4	ZFIN:ZDB-GENE-040426-1924	agpat4	Yes	Yes	9	10
HGNC:20886	AGPAT5	ZFIN:ZDB-GENE-060929-914	agpat5	Yes	Yes	10	10
HGNC:327	AGPS	ZFIN:ZDB-GENE-031118-14	agps	Yes	Yes	10	10
HGNC:328	AGR2	ZFIN:ZDB-GENE-050417-214	agr2	Yes	Yes	10	10
HGNC:24167	AGR3	ZFIN:ZDB-GENE-030131-7249	agr1	Yes	Yes	3	10
HGNC:329	AGRN	ZFIN:ZDB-GENE-030131-1033	agrn	Yes	Yes	9	10
HGNC:330	AGRP	ZFIN:ZDB-GENE-040817-1	agrp	Yes	Yes	8	10
HGNC:333	AGT	ZFIN:ZDB-GENE-030131-1205	agt	Yes	Yes	8	10
HGNC:17258	AGTPBP1	ZFIN:ZDB-GENE-081104-267	agtpbp1	Yes	Yes	10	10
HGNC:336	AGTR1	ZFIN:ZDB-GENE-070912-546	agtr1a	Yes	Yes	10	10
HGNC:336	AGTR1	ZFIN:ZDB-GENE-110411-117	agtr1b	Yes	Yes	10	10
HGNC:338	AGTR2	ZFIN:ZDB-GENE-050306-56	agtr2	Yes	Yes	10	10
HGNC:13539	AGTRAP	ZFIN:ZDB-GENE-050309-11	agtrap	Yes	Yes	10	10
HGNC:341	AGXT	ZFIN:ZDB-GENE-040718-16	agxta	Yes	Yes	10	10
HGNC:341	AGXT	ZFIN:ZDB-GENE-010302-3	agxtb	Yes	Yes	10	10
HGNC:14412	AGXT2	ZFIN:ZDB-GENE-050913-100	agxt2	Yes	Yes	10	10
HGNC:24618	AHCTF1	ZFIN:ZDB-GENE-070521-2	ahctf1	Yes	Yes	9	10
HGNC:343	AHCY	ZFIN:ZDB-GENE-031219-6	ahcy	Yes	Yes	10	10
HGNC:344	AHCYL1	ZFIN:ZDB-GENE-021206-7	ahcyl1	Yes	Yes	10	10
HGNC:22204	AHCYL2	ZFIN:ZDB-GENE-070112-1522	ahcyl2a	No	Yes	5	10
HGNC:22204	AHCYL2	ZFIN:ZDB-GENE-040115-5	ahcyl2b	Yes	Yes	10	10
HGNC:25230	AHDC1	ZFIN:ZDB-GENE-060503-584	ahdc1	Yes	Yes	9	10
HGNC:21575	AHI1	ZFIN:ZDB-GENE-060803-1	ahi1	Yes	Yes	10	10
HGNC:347	AHNAK	ZFIN:ZDB-GENE-030131-8719	ahnak	Yes	Yes	9	10
HGNC:20125	AHNAK2	ZFIN:ZDB-GENE-030131-8719	ahnak	Yes	No	3	10
HGNC:348	AHR	ZFIN:ZDB-GENE-020531-2	ahr1a	Yes_Adjusted	Yes	4	10
HGNC:348	AHR	ZFIN:ZDB-GENE-050922-1	ahr1b	Yes	Yes	5	10
HGNC:346	AHRR	ZFIN:ZDB-GENE-051018-1	ahrra	No	Yes	4	10
HGNC:346	AHRR	ZFIN:ZDB-GENE-051018-2	ahrrb	Yes	Yes	8	10
HGNC:1189	AHSA1	ZFIN:ZDB-GENE-030131-1869	ahsa1a	Yes_Adjusted	Yes	7	10
